,agg_net_price_per_unit,aggregator_name,disc_code,disc_percentage,e_backup_product_id,e_product_id,imprint,misc_product_ids,net_units,p_backup_product_id,p_product_id,pod,product_format,product_title,product_type,publisher_price,region_of_sale,revenue_value,sale_type,temp_transaction_date,tnf_net_price_per_unit,total_rental_duration,total_returns_count,total_returns_value,total_sales_count,total_sales_value,trans_currency,trans_type,transaction_date,vendor_code
4845,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4846,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4847,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4848,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4849,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4850,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4851,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,25-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,25-08-2020,TAYL
4852,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,25-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,25-08-2020,TAYL
4853,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4854,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4855,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4856,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4857,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4858,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4859,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4860,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4861,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4862,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,104.97,Sale,27-08-2020,105.0,0,0,-0.0,1,104.97,USD,SALE,27-08-2020,TAYL
4863,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,27-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,27-08-2020,TAYL
4864,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,27-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,27-08-2020,TAYL
4865,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,27-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,27-08-2020,TAYL
4866,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4867,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4868,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4869,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4870,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4871,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4872,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4873,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4874,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4875,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4876,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,28-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,28-08-2020,TAYL
4877,104.97,FOLLETT,NA,-0.75,135179065X,9781351790659,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Communicating for Success (ebook) 2nd,EBK,60.0,US,-104.97,Refund,31-08-2020,105.0,0,1,104.97,0,0.0,USD,RETURNS,31-08-2020,TAYL
4878,0.0,FOLLETT,NA,0.0,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,-0.0,US,0.0,Sale,06-08-2020,-0.0,0,0,-0.0,1,0.0,USD,SALE,06-08-2020,TAYL
4879,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,15-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,15-08-2020,TAYL
4880,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,15-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,15-08-2020,TAYL
4881,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,15-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,15-08-2020,TAYL
4882,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,15-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,15-08-2020,TAYL
4883,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,15-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,15-08-2020,TAYL
4884,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,18-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,18-08-2020,TAYL
4885,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,35.67,Sale,18-08-2020,36.0,0,0,-0.0,1,35.67,USD,SALE,18-08-2020,TAYL
4886,-0.0,FOLLETT,NA,0.0,1317671082,9781317671084,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Television Sports Production (ebook) 5th,EBK,-0.0,US,0.0,Refund,20-08-2020,-0.0,0,1,-0.0,0,0.0,USD,RETURNS,20-08-2020,TAYL
4887,-0.0,FOLLETT,NA,0.0,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,-0.0,US,0.0,Refund,21-08-2020,-0.0,0,1,-0.0,0,0.0,USD,RETURNS,21-08-2020,TAYL
4888,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,21-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,21-08-2020,TAYL
4889,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,21-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,21-08-2020,TAYL
4890,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,21-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,21-08-2020,TAYL
4891,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,21-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,21-08-2020,TAYL
4892,35.67,FOLLETT,NA,0.55,1317936809,9781317936800,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Location Audio Simplified (ebook) 1st,EBK,80.0,US,-35.67,Refund,21-08-2020,36.0,0,1,35.67,0,0.0,USD,RETURNS,21-08-2020,TAYL
4893,0.0,FOLLETT,NA,0.0,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,-0.0,US,0.0,Sale,04-08-2020,-0.0,0,0,-0.0,1,0.0,USD,SALE,04-08-2020,TAYL
4894,41.97,FOLLETT,NA,0.30000000000000004,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,60.0,US,41.97,Sale,07-08-2020,42.0,0,0,-0.0,1,41.97,USD,SALE,07-08-2020,TAYL
4895,30.77,FOLLETT,NA,-0.20999999999999996,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,25.39,US,30.77,Sale,07-08-2020,30.72,0,0,-0.0,1,30.77,USD,SALE,07-08-2020,TAYL
4896,41.97,FOLLETT,NA,0.30000000000000004,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,60.0,US,41.97,Sale,07-08-2020,42.0,0,0,-0.0,1,41.97,USD,SALE,07-08-2020,TAYL
4897,41.97,FOLLETT,NA,0.30000000000000004,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,60.0,US,-41.97,Refund,15-08-2020,42.0,0,1,41.97,0,0.0,USD,RETURNS,15-08-2020,TAYL
4898,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,30.77,Sale,20-08-2020,30.67,0,0,-0.0,1,30.77,USD,SALE,20-08-2020,TAYL
4899,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,30.77,Sale,20-08-2020,30.67,0,0,-0.0,1,30.77,USD,SALE,20-08-2020,TAYL
4900,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,30.77,Sale,20-08-2020,30.67,0,0,-0.0,1,30.77,USD,SALE,20-08-2020,TAYL
4901,-0.0,FOLLETT,NA,0.0,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,-0.0,US,0.0,Refund,20-08-2020,-0.0,0,1,-0.0,0,0.0,USD,RETURNS,20-08-2020,TAYL
4902,30.77,FOLLETT,NA,-0.20999999999999996,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,25.39,US,-30.77,Refund,20-08-2020,30.72,0,1,30.77,0,0.0,USD,RETURNS,20-08-2020,TAYL
4903,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,-30.77,Refund,20-08-2020,30.67,0,1,30.77,0,0.0,USD,RETURNS,20-08-2020,TAYL
4904,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,-30.77,Refund,20-08-2020,30.67,0,1,30.77,0,0.0,USD,RETURNS,20-08-2020,TAYL
4905,30.77,FOLLETT,NA,0.14,1136138706,9781136138706,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Directing the Story (ebook) 1st,EBK,35.66,US,-30.77,Refund,20-08-2020,30.67,0,1,30.77,0,0.0,USD,RETURNS,20-08-2020,TAYL
4906,-0.0,FOLLETT,NA,0.0,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,-0.0,US,0.0,Refund,21-08-2020,-0.0,0,1,-0.0,0,0.0,USD,RETURNS,21-08-2020,TAYL
4907,41.97,FOLLETT,NA,0.30000000000000004,429815786,9780429815782,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Designing with Light (ebook) 7th,EBK,60.0,US,-41.97,Refund,21-08-2020,42.0,0,1,41.97,0,0.0,USD,RETURNS,21-08-2020,TAYL
4908,44.07,FOLLETT,NA,0.30000000000000004,1482217171,9781482217179,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Game Design Workshop (ebook) 3rd,EBK,62.95,US,44.07,Sale,20-08-2020,44.06,0,0,-0.0,1,44.07,USD,SALE,20-08-2020,TAYL
4909,98.0,FOLLETT,NA,0.30000000000000004,131550944X,9781315509440,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,World War II (ebook) 5th,EBK,140.0,US,98.0,Sale,24-08-2020,98.0,0,0,-0.0,1,98.0,USD,SALE,24-08-2020,TAYL
4910,0.0,FOLLETT,NA,0.0,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,-0.0,US,0.0,Sale,06-08-2020,-0.0,0,0,-0.0,1,0.0,USD,SALE,06-08-2020,TAYL
4911,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4912,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4913,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4914,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4915,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4916,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4917,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4918,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4919,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4920,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4921,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4922,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4923,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4924,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4925,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4926,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4927,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4928,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4929,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4930,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4931,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
4932,69.27,FOLLETT,NA,0.07999999999999996,1351817388,9781351817387,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Understanding Research Methods (ebook) 10th,EBK,75.0,US,69.27,Sale,08-08-2020,69.0,0,0,-0.0,1,69.27,USD,SALE,08-08-2020,TAYL
