,agg_net_price_per_unit,aggregator_name,disc_code,disc_percentage,e_backup_product_id,e_product_id,imprint,misc_product_ids,net_units,p_backup_product_id,p_product_id,pod,product_format,product_title,product_type,publisher_price,region_of_sale,revenue_value,sale_type,temp_transaction_date,tnf_net_price_per_unit,total_rental_duration,total_returns_count,total_returns_value,total_sales_count,total_sales_value,trans_currency,trans_type,transaction_date,vendor_code
1759,24.66,GOOGLE,NA,0.19999999999999996,NA,9781317377139.0,Routledge,NA,1,NA,NA,NA,NA,Project Finance for Construction,EBK,30.83,GB,24.66,PURCHASE,31-10-2019,24.66,0,0,0.0,1,24.66,GBP,SALE,31-10-2019,NA
1760,863.62,GOOGLE,NA,0.19999999999999996,NA,9781317862840.0,Routledge,NA,1,NA,NA,NA,NA,Teaching and Researching: Autonomy in Language Learning,EBK,0.0,TH,863.62,PURCHASE,31-10-2019,0.0,0,0,0.0,1,863.62,THB,SALE,31-10-2019,NA
1761,58.5,GOOGLE,NA,0.19999999999999996,NA,9781134695201.0,Routledge,NA,1,NA,NA,NA,NA,Malaysian Politics Under Mahathir,EBK,73.12,SG,58.5,PURCHASE,31-10-2019,58.5,0,0,0.0,1,58.5,SGD,SALE,31-10-2019,NA
1762,16.26,GOOGLE,NA,0.19999999999999996,NA,9781135549558.0,Routledge,NA,1,NA,NA,NA,NA,Modern Man in Search of a Soul,EBK,20.33,AU,16.26,PURCHASE,31-10-2019,16.26,0,0,0.0,1,16.26,AUD,SALE,31-10-2019,NA
1763,31.19,GOOGLE,NA,0.19999999999999996,NA,9781136340048.0,Routledge,NA,1,NA,NA,NA,NA,Working With Alienated Children and Families: A Clinical Guidebook,EBK,38.99,NL,31.19,PURCHASE,31-10-2019,31.19,0,0,0.0,1,31.19,EUR,SALE,31-10-2019,NA
1764,35.19,GOOGLE,NA,0.19999999999999996,NA,9781135593254.0,Routledge,NA,1,NA,NA,NA,NA,"LITTLE WOMEN and THE FEMINIST IMAGINATION: Criticism, Controversy, Personal Essays",EBK,43.99,NL,35.19,PURCHASE,31-10-2019,35.19,0,0,0.0,1,35.19,EUR,SALE,31-10-2019,NA
1765,360.14,GOOGLE,NA,0.19999999999999996,NA,9781317084662.0,Routledge,NA,1,NA,NA,NA,NA,Out Online: Trans Self-Representation and Community Building on YouTube,EBK,450.17,NO,360.14,PURCHASE,31-10-2019,360.14,0,0,0.0,1,360.14,NOK,SALE,31-10-2019,NA
1766,221.71,GOOGLE,NA,0.19999999999999996,NA,9780429664854.0,Routledge,NA,1,NA,NA,NA,NA,Architecture and Health: Guiding Principles for Practice,EBK,277.14,DK,221.71,PURCHASE,31-10-2019,221.71,0,0,0.0,1,221.71,DKK,SALE,31-10-2019,NA
1767,234.56,GOOGLE,NA,0.19999999999999996,NA,9781317668442.0,Routledge,NA,1,NA,NA,NA,NA,Cognitive Behavioral Therapy for Perinatal Distress,EBK,293.2,SE,234.56,PURCHASE,31-10-2019,234.56,0,0,0.0,1,234.56,SEK,SALE,31-10-2019,NA
1768,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,47.19,PURCHASE,31-10-2019,47.19,0,0,0.0,1,47.19,EUR,SALE,31-10-2019,NA
1769,33.6,GOOGLE,NA,0.19999999999999996,NA,9781135606848.0,Psychology Press,NA,1,NA,NA,NA,NA,Discrimination at Work: The Psychological and Organizational Bases,EBK,42.0,DE,33.6,PURCHASE,31-10-2019,33.6,0,0,0.0,1,33.6,EUR,SALE,31-10-2019,NA
1770,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,-1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,-47.19,REFUNDS,31-10-2019,47.19,0,1,47.19,0,0.0,EUR,SALE,31-10-2019,NA
1771,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,47.19,PURCHASE,31-10-2019,47.19,0,0,0.0,1,47.19,EUR,SALE,31-10-2019,NA
1772,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,47.19,PURCHASE,31-10-2019,47.19,0,0,0.0,1,47.19,EUR,SALE,31-10-2019,NA
1773,317.25,GOOGLE,NA,0.19999999999999996,NA,9780429765353.0,Routledge,NA,1,NA,NA,NA,NA,Ethics of Cinematic Experience: Screens of Alterity,EBK,396.56,NO,317.25,PURCHASE,31-10-2019,317.25,0,0,0.0,1,317.25,NOK,SALE,31-10-2019,NA
1774,40.81,GOOGLE,NA,0.19999999999999996,NA,9781351818216.0,Routledge,NA,1,NA,NA,NA,NA,Be the Business: CIOs in the New Era of IT,EBK,51.01,SG,40.81,PURCHASE,31-10-2019,40.81,0,0,0.0,1,40.81,SGD,SALE,31-10-2019,NA
1775,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,-1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,-47.19,REFUNDS,31-10-2019,47.19,0,1,47.19,0,0.0,EUR,SALE,31-10-2019,NA
1776,40.81,GOOGLE,NA,0.19999999999999996,NA,9781317660095.0,Routledge,NA,1,NA,NA,NA,NA,"Reflection for Nursing Life: Principles, Process and Practice",EBK,51.01,SG,40.81,PURCHASE,31-10-2019,40.81,0,0,0.0,1,40.81,SGD,SALE,31-10-2019,NA
1777,47.19,GOOGLE,NA,0.19999999999999996,NA,9781351371735.0,Routledge,NA,-1,NA,NA,NA,NA,VIP: Voice Impact Profile,EBK,58.99,FR,-47.19,REFUNDS,31-10-2019,47.19,0,1,47.19,0,0.0,EUR,SALE,31-10-2019,NA
1778,30.39,GOOGLE,NA,0.19999999999999996,NA,9781317585527.0,Routledge,NA,1,NA,NA,NA,NA,Digital Design Exercises for Architecture Students,EBK,37.99,IT,30.39,PURCHASE,31-10-2019,30.39,0,0,0.0,1,30.39,EUR,SALE,31-10-2019,NA
1779,31.42,GOOGLE,NA,0.19999999999999996,NA,9780429911934.0,Routledge,NA,1,NA,NA,NA,NA,Clinical and Theoretical Aspects of Perversion: The Illlusory Bond,EBK,39.28,CH,31.42,PURCHASE,31-10-2019,31.42,0,0,0.0,1,31.42,CHF,SALE,31-10-2019,NA
1780,23.33,GOOGLE,NA,0.19999999999999996,NA,9781351589406.0,Routledge,NA,1,NA,NA,NA,NA,Extra-Dependent Teams: Realising the Power of Similarity,EBK,29.16,GB,23.33,PURCHASE,31-10-2019,23.33,0,0,0.0,1,23.33,GBP,SALE,31-10-2019,NA
1781,53.06,GOOGLE,NA,0.19999999999999996,NA,9781315351308.0,CRC Press,NA,1,NA,NA,NA,NA,"Business Excellence: Exceeding Your Customers' Expectations Each Time, All the Time",EBK,66.32,SG,53.06,PURCHASE,31-10-2019,53.06,0,0,0.0,1,53.06,SGD,SALE,31-10-2019,NA
1782,23.99,GOOGLE,NA,0.19999999999999996,NA,9781317435457.0,Routledge,NA,1,NA,NA,NA,NA,"Athens Transformed, 404-262 BC: From Popular Sovereignty to the Dominion of Wealth",EBK,29.99,GB,23.99,PURCHASE,31-10-2019,23.99,0,0,0.0,1,23.99,GBP,SALE,31-10-2019,NA
1783,45.81,GOOGLE,NA,0.19999999999999996,NA,9781351819596.0,Routledge,NA,1,NA,NA,NA,NA,"Wisdom, Attachment, and Love in Trauma Therapy: Beyond Evidence-Based Practice",EBK,57.26,AU,45.81,PURCHASE,31-10-2019,45.81,0,0,0.0,1,45.81,AUD,SALE,31-10-2019,NA
1784,21.99,GOOGLE,NA,0.19999999999999996,NA,9781134696321.0,Routledge,NA,1,NA,NA,NA,NA,A Trial of Witches: A Seventeenth Century Witchcraft Prosecution,EBK,27.49,GB,21.99,PURCHASE,31-10-2019,21.99,0,0,0.0,1,21.99,GBP,SALE,31-10-2019,NA
1785,41.42,GOOGLE,NA,0.19999999999999996,NA,9781317486770.0,Routledge,NA,1,NA,NA,NA,NA,Using Neuroscience in Trauma Therapy: Creative and Compassionate Counseling,EBK,51.78,AU,41.42,PURCHASE,31-10-2019,41.42,0,0,0.0,1,41.42,AUD,SALE,31-10-2019,NA
1786,308.67,GOOGLE,NA,0.19999999999999996,NA,9781317664727.0,Routledge,NA,1,NA,NA,NA,NA,The Greening of European Business under EU Law: Taking Article 11 TFEU Seriously,EBK,385.84,NO,308.67,PURCHASE,31-10-2019,308.67,0,0,0.0,1,308.67,NOK,SALE,31-10-2019,NA
1787,60.76,GOOGLE,NA,0.19999999999999996,NA,9781351814492.0,Routledge,NA,1,NA,NA,NA,NA,The Routledge Handbook of Epistemic Injustice,EBK,75.95,AU,60.76,PURCHASE,31-10-2019,60.76,0,0,0.0,1,60.76,AUD,SALE,31-10-2019,NA
1788,96.12,GOOGLE,NA,0.19999999999999996,NA,9781317216216.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Environmental and Natural Resource Economics: A Contemporary Approach,EBK,120.15,NZ,96.12,PURCHASE,31-10-2019,96.12,0,0,0.0,1,96.12,NZD,SALE,31-10-2019,NA
1789,33.59,GOOGLE,NA,0.19999999999999996,NA,9781317183013.0,Routledge,NA,1,NA,NA,NA,NA,Airline Network Development in Europe and its Implications for Airport Planning,EBK,41.99,DE,33.59,PURCHASE,31-10-2019,33.59,0,0,0.0,1,33.59,EUR,SALE,31-10-2019,NA
1790,32.0,GOOGLE,NA,0.19999999999999996,NA,9781351331685.0,Routledge,NA,1,NA,NA,NA,NA,The Criminalisation of Fantasy Material: Law and Sexually Explicit Representations of Fictional Children,EBK,40.0,NL,32.0,PURCHASE,31-10-2019,32.0,0,0,0.0,1,32.0,EUR,SALE,31-10-2019,NA
1791,22.39,GOOGLE,NA,0.19999999999999996,NA,9780429994456.0,Routledge,NA,1,NA,NA,NA,NA,Self-Esteem in Children with Special Educational Needs,EBK,27.99,FI,22.39,PURCHASE,31-10-2019,22.39,0,0,0.0,1,22.39,EUR,SALE,31-10-2019,NA
1792,12.66,GOOGLE,NA,0.19999999999999996,NA,9781317938552.0,Routledge,NA,1,NA,NA,NA,NA,Revolt on the Right: Explaining Support for the Radical Right in Britain,EBK,15.82,GB,12.66,PURCHASE,31-10-2019,12.66,0,0,0.0,1,12.66,GBP,SALE,31-10-2019,NA
1793,50.3,GOOGLE,NA,0.19999999999999996,NA,9781134053162.0,Routledge,NA,1,NA,NA,NA,NA,The Logic of Care: Health and the Problem of Patient Choice,EBK,62.88,AU,50.3,PURCHASE,31-10-2019,50.3,0,0,0.0,1,50.3,AUD,SALE,31-10-2019,NA
1794,10.66,GOOGLE,NA,0.19999999999999996,NA,9781317207887.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Optimize Public Law,EBK,13.33,GB,10.66,PURCHASE,31-10-2019,10.66,0,0,0.0,1,10.66,GBP,SALE,31-10-2019,NA
1795,459.9,GOOGLE,NA,0.19999999999999996,NA,9781315421230.0,Routledge,NA,1,NA,NA,NA,NA,"Qualitative Inquiry—Past, Present, and Future: A Critical Reader",EBK,574.88,ZA,459.9,PURCHASE,31-10-2019,459.9,0,0,0.0,1,459.9,ZAR,SALE,31-10-2019,NA
1796,288.91,GOOGLE,NA,0.19999999999999996,NA,9781136332067.0,Routledge,NA,1,NA,NA,NA,NA,Gender and Justice: Why Women in the Judiciary Really Matter,EBK,361.14,HK,288.91,PURCHASE,31-10-2019,288.91,0,0,0.0,1,288.91,HKD,SALE,31-10-2019,NA
1797,234.46,GOOGLE,NA,0.19999999999999996,NA,9781444152708.0,CRC Press,NA,1,NA,NA,NA,NA,"Mastering Public Health: A Postgraduate Guide to Examinations and Revalidation, Second Edition",EBK,293.07,MY,234.46,PURCHASE,31-10-2019,234.46,0,0,0.0,1,234.46,MYR,SALE,31-10-2019,NA
1798,473.84,GOOGLE,NA,0.19999999999999996,NA,9781135210502.0,Routledge,NA,1,NA,NA,NA,NA,Double Exposures: The Practice of Cultural Analysis,EBK,592.3,ZA,473.84,PURCHASE,31-10-2019,473.84,0,0,0.0,1,473.84,ZAR,SALE,31-10-2019,NA
1799,27.99,GOOGLE,NA,0.19999999999999996,NA,9781420068184.0,CRC Press,NA,1,NA,NA,NA,NA,The Pursuit of Perfect Packing,EBK,34.99,GB,27.99,PURCHASE,31-10-2019,27.99,0,0,0.0,1,27.99,GBP,SALE,31-10-2019,NA
1800,35231.0,GOOGLE,NA,0.19999999999999996,NA,9781317863052.0,Routledge,NA,1,NA,NA,NA,NA,Longman Dictionary of Language Teaching and Applied Linguistics,EBK,0.0,KR,35231.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,35231.0,KRW,SALE,31-10-2019,NA
1801,33.33,GOOGLE,NA,0.19999999999999996,NA,9781351645300.0,CRC Press,NA,1,NA,NA,NA,NA,An Introduction to Distributed Optical Fibre Sensors,EBK,41.66,GB,33.33,PURCHASE,31-10-2019,33.33,0,0,0.0,1,33.33,GBP,SALE,31-10-2019,NA
1802,24.79,GOOGLE,NA,0.19999999999999996,NA,9781317293835.0,Routledge,NA,1,NA,NA,NA,NA,Analysing Sentences: An Introduction to English Syntax,EBK,30.99,FR,24.79,PURCHASE,31-10-2019,24.79,0,0,0.0,1,24.79,EUR,SALE,31-10-2019,NA
1803,95143.0,GOOGLE,NA,0.19999999999999996,NA,9781420086201.0,CRC Press,NA,1,NA,NA,NA,NA,Mastering Purchasing Management for Inbound Supply Chains,EBK,0.0,KR,95143.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,95143.0,KRW,SALE,31-10-2019,NA
1804,31.99,GOOGLE,NA,0.19999999999999996,NA,9781317875864.0,Routledge,NA,1,NA,NA,NA,NA,Europe in the Sixteenth Century,EBK,39.99,IT,31.99,PURCHASE,31-10-2019,31.99,0,0,0.0,1,31.99,EUR,SALE,31-10-2019,NA
1805,27.19,GOOGLE,NA,0.19999999999999996,NA,9781134575435.0,Routledge,NA,1,NA,NA,NA,NA,Acting (Re)Considered: A Theoretical and Practical Guide,EBK,33.99,IE,27.19,PURCHASE,31-10-2019,27.19,0,0,0.0,1,27.19,EUR,SALE,31-10-2019,NA
1806,23.99,GOOGLE,NA,0.19999999999999996,NA,9781134078196.0,Routledge,NA,1,NA,NA,NA,NA,Health and Risk Communication: An Applied Linguistic Perspective,EBK,29.99,GB,23.99,PURCHASE,31-10-2019,23.99,0,0,0.0,1,23.99,GBP,SALE,31-10-2019,NA
1807,22.29,GOOGLE,NA,0.19999999999999996,NA,9781412820059.0,Transaction Publishers,NA,1,NA,NA,NA,NA,Comparative International Budgeting and Finance,EBK,27.86,ES,22.29,PURCHASE,31-10-2019,22.29,0,0,0.0,1,22.29,EUR,SALE,31-10-2019,NA
1808,257.66,GOOGLE,NA,0.19999999999999996,NA,9781315346366.0,CRC Press,NA,1,NA,NA,NA,NA,Stroke in Practice: From Diagnosis to Evidence-Based Management,EBK,322.08,HK,257.66,PURCHASE,31-10-2019,257.66,0,0,0.0,1,257.66,HKD,SALE,31-10-2019,NA
1809,487.78,GOOGLE,NA,0.19999999999999996,NA,9781134067558.0,Routledge,NA,1,NA,NA,NA,NA,Reconceptualising Feedback in Higher Education: Developing dialogue with students,EBK,609.73,ZA,487.78,PURCHASE,31-10-2019,487.78,0,0,0.0,1,487.78,ZAR,SALE,31-10-2019,NA
1810,1203.02,GOOGLE,NA,0.19999999999999996,NA,9781317276739.0,Taylor & Francis,NA,1,NA,NA,NA,NA,"Digital Marketing Excellence: Planning, Optimizing and Integrating Online Marketing",EBK,0.0,TH,1203.02,PURCHASE,31-10-2019,0.0,0,0,0.0,1,1203.02,THB,SALE,31-10-2019,NA
1811,2647.42,GOOGLE,NA,0.19999999999999996,NA,9781351923231.0,Routledge,NA,1,NA,NA,NA,NA,Languages and Cultures of Eastern Christianity: Greek,EBK,0.0,RU,2647.42,PURCHASE,31-10-2019,0.0,0,0,0.0,1,2647.42,RUB,SALE,31-10-2019,NA
1812,140.7,GOOGLE,NA,0.19999999999999996,NA,9781134331697.0,Routledge,NA,1,NA,NA,NA,NA,Performativity,EBK,175.88,SE,140.7,PURCHASE,31-10-2019,140.7,0,0,0.0,1,140.7,SEK,SALE,31-10-2019,NA
1813,28.0,GOOGLE,NA,0.19999999999999996,NA,9781315520230.0,Routledge,NA,1,NA,NA,NA,NA,"A History of Italian Colonialism, 1860–1907: Europe’s Last Empire",EBK,35.0,BE,28.0,PURCHASE,31-10-2019,28.0,0,0,0.0,1,28.0,EUR,SALE,31-10-2019,NA
1814,33.6,GOOGLE,NA,0.19999999999999996,NA,9781317438571.0,Routledge,NA,1,NA,NA,NA,NA,Decentralization and Infrastructure in the Global Economy: From Gaps to Solutions,EBK,42.0,FR,33.6,PURCHASE,31-10-2019,33.6,0,0,0.0,1,33.6,EUR,SALE,31-10-2019,NA
1815,22.99,GOOGLE,NA,0.19999999999999996,NA,9781000701302.0,Routledge,NA,1,NA,NA,NA,NA,Guide to RIBA Professional Services Contracts 2018,EBK,28.74,BH,22.99,PURCHASE,31-10-2019,22.99,0,0,0.0,1,22.99,USD,SALE,31-10-2019,NA
1816,19.99,GOOGLE,NA,0.19999999999999996,NA,9781351239561.0,Routledge,NA,1,NA,NA,NA,NA,The Category Management Handbook,EBK,24.99,GB,19.99,PURCHASE,31-10-2019,19.99,0,0,0.0,1,19.99,GBP,SALE,31-10-2019,NA
1817,18.66,GOOGLE,NA,0.19999999999999996,NA,9781317880967.0,Routledge,NA,1,NA,NA,NA,NA,Lancastrians and Yorkists: The Wars of the Roses,EBK,23.32,GB,18.66,PURCHASE,31-10-2019,18.66,0,0,0.0,1,18.66,GBP,SALE,31-10-2019,NA
1818,224.16,GOOGLE,NA,0.19999999999999996,NA,9781351974271.0,CRC Press,NA,1,NA,NA,NA,NA,"Game Engine Architecture, Third Edition",EBK,280.2,PL,224.16,PURCHASE,31-10-2019,224.16,0,0,0.0,1,224.16,PLN,SALE,31-10-2019,NA
1819,23.02,GOOGLE,NA,0.19999999999999996,NA,9781351854252.0,Routledge,NA,1,NA,NA,NA,NA,Understanding Naval Warfare,EBK,28.77,IT,23.02,PURCHASE,31-10-2019,23.02,0,0,0.0,1,23.02,EUR,SALE,31-10-2019,NA
1820,25.59,GOOGLE,NA,0.19999999999999996,NA,9781317033318.0,Routledge,NA,1,NA,NA,NA,NA,The European External Action Service and National Foreign Ministries: Convergence or Divergence?,EBK,31.99,FR,25.59,PURCHASE,31-10-2019,25.59,0,0,0.0,1,25.59,EUR,SALE,31-10-2019,NA
1821,132.58,GOOGLE,NA,0.19999999999999996,NA,9781317105848.0,Routledge,NA,1,NA,NA,NA,NA,"Legitimacy and Trust in Criminal Law, Policy and Justice: Norms, Procedures, Outcomes",EBK,165.72,PL,132.58,PURCHASE,31-10-2019,132.58,0,0,0.0,1,132.58,PLN,SALE,31-10-2019,NA
1822,23.99,GOOGLE,NA,0.19999999999999996,NA,9781134239795.0,Routledge,NA,1,NA,NA,NA,NA,Coalition Politics and Hindu Nationalism,EBK,29.99,GB,23.99,PURCHASE,31-10-2019,23.99,0,0,0.0,1,23.99,GBP,SALE,31-10-2019,NA
1823,289.37,GOOGLE,NA,0.19999999999999996,NA,9781136283956.0,Routledge,NA,1,NA,NA,NA,NA,Social Work Practice for Promoting Health and Wellbeing: Critical Issues,EBK,361.71,SE,289.37,PURCHASE,31-10-2019,289.37,0,0,0.0,1,289.37,SEK,SALE,31-10-2019,NA
1824,39.99,GOOGLE,NA,0.19999999999999996,NA,9781498746748.0,CRC Press,NA,1,NA,NA,NA,NA,Game Audio Programming: Principles and Practices,EBK,49.99,BE,39.99,PURCHASE,31-10-2019,39.99,0,0,0.0,1,39.99,EUR,SALE,31-10-2019,NA
1825,164.17,GOOGLE,NA,0.19999999999999996,NA,9781136783234.0,Routledge,NA,1,NA,NA,NA,NA,Gender Trouble: Feminism and the Subversion of Identity,EBK,205.21,SE,164.17,PURCHASE,31-10-2019,164.17,0,0,0.0,1,164.17,SEK,SALE,31-10-2019,NA
1826,27.99,GOOGLE,NA,0.19999999999999996,NA,9780429999017.0,Routledge,NA,1,NA,NA,NA,NA,"Modernity, History, and Politics in Czech Art",EBK,34.99,GB,27.99,PURCHASE,31-10-2019,27.99,0,0,0.0,1,27.99,GBP,SALE,31-10-2019,NA
1827,26.66,GOOGLE,NA,0.19999999999999996,NA,9781317816416.0,Routledge,NA,1,NA,NA,NA,NA,Political Ecologies of Meat,EBK,33.32,GB,26.66,PURCHASE,31-10-2019,26.66,0,0,0.0,1,26.66,GBP,SALE,31-10-2019,NA
1828,2735.24,GOOGLE,NA,0.19999999999999996,NA,9781351718547.0,Routledge,NA,1,NA,NA,NA,NA,Honor Related Violence: A New Social Psychological Perspective,EBK,0.0,IN,2735.24,PURCHASE,31-10-2019,0.0,0,0,0.0,1,2735.24,INR,SALE,31-10-2019,NA
1829,249.86,GOOGLE,NA,0.19999999999999996,NA,9781317206736.0,Routledge,NA,1,NA,NA,NA,NA,Cognitive Behavioral Therapy for Social Anxiety Disorder: Evidence-Based and Disorder Specific Treatment Techniques,EBK,312.32,HK,249.86,PURCHASE,31-10-2019,249.86,0,0,0.0,1,249.86,HKD,SALE,31-10-2019,NA
1830,226.42,GOOGLE,NA,0.19999999999999996,NA,9781444170221.0,CRC Press,NA,1,NA,NA,NA,NA,The Internet and CBT: A Clinical Guide,EBK,283.03,HK,226.42,PURCHASE,31-10-2019,226.42,0,0,0.0,1,226.42,HKD,SALE,31-10-2019,NA
1831,20.7,GOOGLE,NA,0.19999999999999996,NA,9781135152543.0,Routledge,NA,1,NA,NA,NA,NA,Power: A New Social Analysis,EBK,25.88,AU,20.7,PURCHASE,31-10-2019,20.7,0,0,0.0,1,20.7,AUD,SALE,31-10-2019,NA
1832,28.0,GOOGLE,NA,0.19999999999999996,NA,9781000020359.0,Routledge,NA,1,NA,NA,NA,NA,The Planning and Management of Distance Education,EBK,35.0,OM,28.0,PURCHASE,31-10-2019,28.0,0,0,0.0,1,28.0,USD,SALE,31-10-2019,NA
1833,45.81,GOOGLE,NA,0.19999999999999996,NA,9781317438816.0,Routledge,NA,1,NA,NA,NA,NA,Art Therapy for Social Justice: Radical Intersections,EBK,57.26,AU,45.81,PURCHASE,31-10-2019,45.81,0,0,0.0,1,45.81,AUD,SALE,31-10-2019,NA
1834,156.3,GOOGLE,NA,0.19999999999999996,NA,9781135052539.0,Routledge,NA,1,NA,NA,NA,NA,"Education, Leadership and Islam: Theories, discourses and practices from an Islamic perspective",EBK,195.37,MY,156.3,PURCHASE,31-10-2019,156.3,0,0,0.0,1,156.3,MYR,SALE,31-10-2019,NA
1835,29.59,GOOGLE,NA,0.19999999999999996,NA,9781317752691.0,Routledge,NA,1,NA,NA,NA,NA,Environmental Ethics and Film,EBK,36.99,FR,29.59,PURCHASE,31-10-2019,29.59,0,0,0.0,1,29.59,EUR,SALE,31-10-2019,NA
1836,79.9,GOOGLE,NA,0.19999999999999996,NA,9780429910180.0,Routledge,NA,1,NA,NA,NA,NA,100 Years of the IPA: The Centenary History of the International Psychoanalytical Association 1910-2010: Evolution and Change,EBK,99.88,AU,79.9,PURCHASE,31-10-2019,79.9,0,0,0.0,1,79.9,AUD,SALE,31-10-2019,NA
1837,34.37,GOOGLE,NA,0.19999999999999996,NA,9781317639947.0,Routledge,NA,1,NA,NA,NA,NA,"Translating Cultures: An Introduction for Translators, Interpreters and Mediators",EBK,42.96,CH,34.37,PURCHASE,31-10-2019,34.37,0,0,0.0,1,34.37,CHF,SALE,31-10-2019,NA
1838,297.15,GOOGLE,NA,0.19999999999999996,NA,9781134667963.0,Routledge,NA,1,NA,NA,NA,NA,Spiritual Art and Art Education,EBK,371.44,SE,297.15,PURCHASE,31-10-2019,297.15,0,0,0.0,1,297.15,SEK,SALE,31-10-2019,NA
1839,30.0,GOOGLE,NA,0.19999999999999996,NA,9780429955969.0,Routledge,NA,1,NA,NA,NA,NA,Radical Organisation Development,EBK,37.5,GB,30.0,PURCHASE,31-10-2019,30.0,0,0,0.0,1,30.0,GBP,SALE,31-10-2019,NA
1840,328.42,GOOGLE,NA,0.19999999999999996,NA,9781482220681.0,CRC Press,NA,1,NA,NA,NA,NA,"GIS Cartography: A Guide to Effective Map Design, Second Edition",EBK,410.52,SE,328.42,PURCHASE,31-10-2019,328.42,0,0,0.0,1,328.42,SEK,SALE,31-10-2019,NA
1841,39.99,GOOGLE,NA,0.19999999999999996,NA,9781420071221.0,CRC Press,NA,1,NA,NA,NA,NA,Novel Food Processing: Effects on Rheological and Functional Properties,EBK,49.99,GB,39.99,PURCHASE,31-10-2019,39.99,0,0,0.0,1,39.99,GBP,SALE,31-10-2019,NA
1842,17523.0,GOOGLE,NA,0.19999999999999996,NA,9781412815727.0,Transaction Publishers,NA,1,NA,NA,NA,NA,The Rise of the Meritocracy,EBK,0.0,KR,17523.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,17523.0,KRW,SALE,31-10-2019,NA
1843,70474.0,GOOGLE,NA,0.19999999999999996,NA,9780429510915.0,CRC Press,NA,1,NA,NA,NA,NA,Bayesian Statistical Methods,EBK,0.0,KR,70474.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,70474.0,KRW,SALE,31-10-2019,NA
1844,23.99,GOOGLE,NA,0.19999999999999996,NA,9781317173465.0,Routledge,NA,1,NA,NA,NA,NA,"Body, Sound and Space in Music and Beyond: Multimodal Explorations",EBK,29.99,DE,23.99,PURCHASE,31-10-2019,23.99,0,0,0.0,1,23.99,EUR,SALE,31-10-2019,NA
1845,2521.34,GOOGLE,NA,0.19999999999999996,NA,9781136380198.0,Routledge,NA,1,NA,NA,NA,NA,"Looking Queer: Body Image and Identity in Lesbian, Bisexual, Gay, and Transgender Communities",EBK,0.0,RU,2521.34,PURCHASE,31-10-2019,0.0,0,0,0.0,1,2521.34,RUB,SALE,31-10-2019,NA
1846,11.34,GOOGLE,NA,0.19999999999999996,NA,9781351798297.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Semiotics and Title Sequences: Text-Image Composites in Motion Graphics,EBK,14.17,GB,11.34,PURCHASE,31-10-2019,11.34,0,0,0.0,1,11.34,GBP,SALE,31-10-2019,NA
1847,10.0,GOOGLE,NA,0.19999999999999996,NA,9780429627835.0,Routledge,NA,1,NA,NA,NA,NA,Typography and Motion Graphics: The 'Reading-Image',EBK,12.5,GB,10.0,PURCHASE,31-10-2019,10.0,0,0,0.0,1,10.0,GBP,SALE,31-10-2019,NA
1848,29.59,GOOGLE,NA,0.19999999999999996,NA,9781135189921.0,Routledge,NA,1,NA,NA,NA,NA,Youth Studies: An Introduction,EBK,36.99,NL,29.59,PURCHASE,31-10-2019,29.59,0,0,0.0,1,29.59,EUR,SALE,31-10-2019,NA
1849,36406.0,GOOGLE,NA,0.19999999999999996,NA,9781315399003.0,Routledge,NA,1,NA,NA,NA,NA,Salience in Second Language Acquisition,EBK,0.0,KR,36406.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,36406.0,KRW,SALE,31-10-2019,NA
1850,2269.14,GOOGLE,NA,0.19999999999999996,NA,9781136791772.0,Routledge,NA,1,NA,NA,NA,NA,Data Elicitation for Second and Foreign Language Research,EBK,0.0,RU,2269.14,PURCHASE,31-10-2019,0.0,0,0,0.0,1,2269.14,RUB,SALE,31-10-2019,NA
1851,17.99,GOOGLE,NA,0.19999999999999996,NA,9781000026290.0,Routledge,NA,1,NA,NA,NA,NA,Echoism: The Silenced Response to Narcissism,EBK,22.49,GB,17.99,PURCHASE,31-10-2019,17.99,0,0,0.0,1,17.99,GBP,SALE,31-10-2019,NA
